stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
S010200000100100,岩見沢ターミナル,43.2029917917217,141.759510437749,Z000450,0,,,,,,,
S010200000100200,岩見沢ターミナル,43.2030177945911,141.758434146419,Z000450,0,,,,,,,２
S010200000100300,岩見沢ターミナル,43.2029743959313,141.758399430081,Z000450,0,,,,,,,３
S010200000100400,岩見沢ターミナル,43.2029483551259,141.758329993646,Z000450,0,,,,,,,４
S010200000100500,岩見沢ターミナル,43.2029223143206,141.75826055721,Z000450,0,,,,,,,５
S010200000100600,岩見沢ターミナル,43.2028962746649,141.758225839798,Z000450,0,,,,,,,６
S010200000100700,岩見沢ターミナル,43.2028615543574,141.758156403899,Z000450,0,,,,,,,７
S010200000100800,岩見沢ターミナル,43.2028355135522,141.758086967464,Z000450,0,,,,,,,８
S010200000200100,４条西５丁目,43.2009435269432,141.76246168146,Z000460,0,,,,,,,
S010200000200200,４条西５丁目,43.2009782173609,141.76162842275,Z000460,0,,,,,,,
S010200000200300,４条西５丁目,43.2016118520548,141.762565797182,Z000460,0,,,,,,,
S010200000200400,４条西５丁目,43.2008046503109,141.762322813957,Z000460,0,,,,,,,
S010200000300100,７条西５丁目,43.1989559830349,141.764336631694,Z000700,0,,,,,,,
S010200000300200,７条西５丁目,43.1986695606137,141.764371368437,Z000700,0,,,,,,,
S010200000400100,市民会館前（岩見沢）,43.197332966715,141.765864369143,Z000690,0,,,,,,,
S010200000400200,市民会館前（岩見沢）,43.1973937140331,141.765586613195,Z000690,0,,,,,,,
S010200000500100,市立病院通,43.1951110842828,141.767982367046,Z001620,0,,,,,,,
S010200000500200,市立病院通,43.1957620182068,141.767114351181,Z001620,0,,,,,,,
S010200000600100,スポーツセンター前,43.1930714644915,141.769892039534,Z001630,0,,,,,,,
S010200000600200,スポーツセンター前,43.1936095694872,141.769162906742,Z001630,0,,,,,,,
S010200000700100,春日町１丁目,43.1895823839073,141.772287868012,Z001640,0,,,,,,,
S010200000700200,春日町１丁目,43.1902506768419,141.771419851069,Z001640,0,,,,,,,
S010200000800100,教大前,43.1887405216202,141.773780838133,Z000560,0,,,,,,,
S010200000800200,教大前,43.1888793580172,141.772704539786,Z000560,0,,,,,,,
S010200000800300,教大前,43.1875166991476,141.773399004547,Z000560,0,,,,,,,
S010200000900100,春日町（岩見沢）,43.19012932592,141.776315241033,Z000550,0,,,,,,,
S010200000900200,春日町（岩見沢）,43.1901380146207,141.776592992692,Z000550,0,,,,,,,
S010200001000100,市立図書館前,43.1916917248726,141.778988509283,Z000540,0,,,,,,,
S010200001000200,市立図書館前,43.1913271731271,141.778606622563,Z000540,0,,,,,,,
S010200001100100,福祉センター前,43.1937488543141,141.781627027886,Z003480,0,,,,,,,
S010200001100200,福祉センター前,43.1935058236497,141.781488166824,Z003480,0,,,,,,,
S010200001200100,東山通,43.1931066734975,141.784717060821,Z003490,0,,,,,,,
S010200001200200,東山通,43.1930285545264,141.784612908581,Z003490,0,,,,,,,
S010200001300100,東高校前,43.1918569367226,141.788084883566,Z003500,0,,,,,,,
S010200001300200,東高校前,43.1917180439825,141.78745994971,Z003500,0,,,,,,,
S010200001400100,見晴中央,43.1920393327948,141.791903965037,Z003510,0,,,,,,,
S010200001400200,見晴中央,43.1919265119169,141.792285881297,Z003510,0,,,,,,,
S010200001500100,見晴通り,43.1942613383134,141.793500902679,Z003520,0,,,,,,,
S010200001500200,見晴通り,43.1941745467409,141.793605065125,Z003520,0,,,,,,,
S010200001600100,若駒通り,43.1977070869351,141.793084061094,Z003530,0,,,,,,,
S010200001600200,若駒通り,43.1976376566687,141.793257660516,Z003530,0,,,,,,,
S010200001700100,かえで団地,43.2008403884149,141.793118586142,Z003540,0,,,,,,,
S010200001800100,かえで団地入口,43.2035396963616,141.79259763364,Z003550,0,,,,,,,
S010200001800200,かえで団地入口,43.2037306500131,141.792736497914,Z003550,0,,,,,,,
S010200001900100,新駒橋,43.2052841301981,141.78818820952,Z003560,0,,,,,,,
S010200001900200,新駒橋,43.2054143238817,141.788222920482,Z003560,0,,,,,,,
S010200002000100,日の出町（岩見沢）,43.204641721644,141.784403875651,Z003570,0,,,,,,,
S010200002000200,日の出町（岩見沢）,43.204771921079,141.784612181736,Z003570,0,,,,,,,
S010200002100100,８条東１０丁目,43.202706073029,141.780793216966,Z003580,0,,,,,,,
S010200002100200,８条東１０丁目,43.2028883391246,141.780689048612,Z003580,0,,,,,,,
S010200002200100,１０条東７丁目,43.2009700897806,141.778293554678,Z003590,0,,,,,,,
S010200002200200,１０条東７丁目,43.2011610330786,141.77811994774,Z003590,0,,,,,,,
S010200002300100,１０条東２丁目,43.1991212396616,141.77478704766,Z003600,0,,,,,,,
S010200002300200,１０条東２丁目,43.1993208647625,141.774682878235,Z003600,0,,,,,,,
S010200002400100,１０条通,43.198209793041,141.771801267988,Z000510,0,,,,,,,
S010200002400200,１０条通,43.1986611202559,141.771592925918,Z000510,0,,,,,,,
S010200002500100,９条通,43.1994162036009,141.770586027504,Z003610,0,,,,,,,
S010200002600100,中央橋,43.2001886562976,141.769891599231,Z000500,0,,,,,,,
S010200002600200,中央橋,43.2003796076448,141.769961025463,Z000500,0,,,,,,,
S010200002700100,６条通,43.2010131837067,141.769127729688,Z000490,0,,,,,,,
S010200002700200,６条通,43.2019331890875,141.768468011308,Z000490,0,,,,,,,
S010200002700300,６条通,43.2029140073241,141.769509521324,Z000490,0,,,,,,,
S010200002700400,６条通,43.2028879757169,141.769717837077,Z000490,0,,,,,,,
S010200002800100,中央通（岩見沢）,43.2024192193606,141.767808319783,Z000480,0,,,,,,,
S010200002800200,中央通（岩見沢）,43.2030962067286,141.767391649608,Z000480,0,,,,,,,
S010200002800300,中央通（岩見沢）,43.2043200406734,141.768120673367,Z000480,0,,,,,,,
S010200002800400,中央通（岩見沢）,43.2037384875856,141.767322171815,Z000480,0,,,,,,,
S010200002900100,４条西２丁目（であえーる前）,43.202401743081,141.764266980461,Z000470,0,,,,,,,
S010200002900200,４条西２丁目（であえーる前）,43.2026361183811,141.765134941546,Z000470,0,,,,,,,
S010200002900300,４条西２丁目（であえーる前）,43.2023496626193,141.764162826613,Z000470,0,,,,,,,
S010200003000100,小樽駅前,43.1966827539047,140.994894106284,Z000260,0,,,,,,,
S010200003000200,小樽駅前,43.1973423709476,140.994130248398,Z000260,0,,,,,,,ＪＲ２
S010200003000300,小樽駅前,43.1974465339488,140.994407994022,Z000260,0,,,,,,,５
S010200003000400,小樽駅前,43.1984446705931,140.994234338472,Z000260,0,,,,,,,
S010200003000500,小樽駅前,43.1968389848712,140.994894096802,Z000260,0,,,,,,,
S010200003000600,小樽駅前,43.1986095788013,140.994164890476,Z000260,0,,,,,,,
S010200003000700,小樽駅前,43.1987224111488,140.994130164634,Z000260,0,,,,,,,
S010200003000800,小樽駅前,43.1964050167321,140.9951024371,Z000260,0,,,,,,,
S010200003000900,小樽駅前,43.1972208873011,140.995032949595,Z000260,0,,,,,,,
S010200003001000,小樽駅前,43.1983405278957,140.994581534725,Z000260,0,,,,,,,
S010200003001100,小樽駅前,43.1974378724985,140.994963498439,Z000260,0,,,,,,,
S010200003001200,小樽駅前,43.1976201216554,140.9943385455,Z000260,0,,,,,,,２
S010200003001300,小樽駅前,43.1975680446667,140.99433854866,Z000260,0,,,,,,,３
S010200003001400,小樽駅前,43.1974986098097,140.994373271868,Z000260,0,,,,,,,４
S010200003100100,稲穂２丁目,43.1957714347987,140.995762136427,Z001750,0,,,,,,,
S010200003100200,稲穂２丁目,43.1944868848624,140.996248280295,Z001750,0,,,,,,,
S010200003200100,市役所通（小樽）,43.1923604585655,140.997810764049,Z001760,0,,,,,,,
S010200003200200,市役所通（小樽）,43.1922996941823,140.99756773478,Z001760,0,,,,,,,
S010200003300100,花園公園通,43.189990990519,140.998887196636,Z001770,0,,,,,,,
S010200003300200,花園公園通,43.1905291194093,140.998887163983,Z001770,0,,,,,,,
S010200003400100,入船十字街,43.1870140004466,141.001282987846,Z001780,0,,,,,,,
S010200003400200,入船十字街,43.1861894639011,141.001769103789,Z001780,0,,,,,,,
S010200003400300,入船十字街,43.1856252874887,141.001491386065,Z001780,0,,,,,,,
S010200003400400,入船十字街,43.1856426329502,141.001074757084,Z001780,0,,,,,,,
S010200003500100,住吉神社前,43.1848181708476,141.003852326636,Z001790,0,,,,,,,
S010200003500200,住吉神社前,43.1848962739246,141.003470412962,Z001790,0,,,,,,,
S010200003500300,住吉神社前,43.1838894983669,141.004893952807,Z001790,0,,,,,,,
S010200003500400,住吉神社前,43.1846185514102,141.004130090701,Z001790,0,,,,,,,
S010200003600100,小樽協会病院前,43.1848616112032,141.005171645783,Z002670,0,,,,,,,
S010200003700100,市立病院前（小樽）,43.1854431928651,141.006872841217,Z003620,0,,,,,,,
S010200003700200,市立病院前（小樽）,43.1853910955699,141.006247902481,Z003620,0,,,,,,,
S010200003800100,若松,43.1841500107865,141.008817183369,Z002720,0,,,,,,,
S010200003800200,若松,43.1836639487261,141.00850474191,Z002720,0,,,,,,,
S010200003900100,若松１丁目,43.1843669621461,141.007706162383,Z002730,0,,,,,,,
S010200004000100,信香町,43.1859120200239,141.011004373101,Z003630,0,,,,,,,
S010200004000200,信香町,43.1856603111874,141.010900231393,Z003630,0,,,,,,,
S010200004100100,田中酒造亀甲蔵前,43.1867887012549,141.012601393644,Z003640,0,,,,,,,
S010200004100200,田中酒造亀甲蔵前,43.1863373966763,141.013504114891,Z003640,0,,,,,,,
S010200004200100,新南樽市場,43.1858341053746,141.017184358867,Z003650,0,,,,,,,
S010200004300100,ウイングベイ小樽,43.1843326537102,141.020309159529,Z003660,0,,,,,,,
S010200004400100,グランドパーク小樽,43.1829874454306,141.023815859671,Z003670,0,,,,,,,
S010200004500100,勝納埠頭,43.1864503948951,141.01857308125,Z003680,0,,,,,,,
S010200004600100,小樽港マリーナ,43.1849923474983,141.021906193254,Z003690,0,,,,,,,
S010200004700100,ぱるて築港,43.1815901793482,141.027912785917,Z003700,0,,,,,,,
S010200004700200,ぱるて築港,43.1818852789104,141.02780861102,Z003700,0,,,,,,,
S010200004700300,ぱるて築港,43.1824234078154,141.027808578357,Z003700,0,,,,,,,
S010200004800100,新日本海フェリー,43.1906078689622,141.018399233902,Z003710,0,,,,,,,
S010200004900100,済生会小樽病院,43.1839420209901,141.018607952487,Z003720,0,,,,,,,
S010200004900200,済生会小樽病院,43.1840114535922,141.018503791288,Z003720,0,,,,,,,
S010200004900300,済生会小樽病院,43.183915976853,141.018434359093,Z003720,0,,,,,,,
S010200005000100,千歳駅前,42.8288495170332,141.650793329881,Z003730,0,,,,,,,
S010200005000200,千歳駅前,42.8289102701561,141.650689169088,Z003730,0,,,,,,,
S010200005000300,千歳駅前,42.8286064977093,141.651001658821,Z003730,0,,,,,,,
S010200005000400,千歳駅前,42.8283113979362,141.651105833799,Z003730,0,,,,,,,
S010200005000500,千歳駅前,42.828884261244,141.651591865659,Z003730,0,,,,,,,
S010200005100100,清水町６丁目,42.8261329069381,141.653084950852,Z003740,0,,,,,,,
S010200005100200,清水町６丁目,42.8257336565124,141.653293289248,Z003740,0,,,,,,,
S010200005200100,東雲町５丁目,42.8246400900443,141.654855712174,Z003750,0,,,,,,,
S010200005200200,東雲町５丁目,42.823624591302,141.654959930752,Z003750,0,,,,,,,
S010200005200300,東雲町５丁目,42.8242581963515,141.654994611443,Z003750,0,,,,,,,
S010200005300100,ハローワーク前,42.8225743198836,141.65339763757,Z003760,0,,,,,,,
S010200005300200,ハローワーク前,42.822626406026,141.653675386728,Z003760,0,,,,,,,
S010200005400100,市役所前（千歳）,42.8216108264468,141.65131455355,Z003770,0,,,,,,,
S010200005400200,市役所前（千歳）,42.8216802659073,141.651418706464,Z003770,0,,,,,,,
S010200005500100,仲の橋通,42.8244575893015,141.647807758392,Z003780,0,,,,,,,
S010200005500200,仲の橋通,42.8239368485659,141.648710484904,Z003780,0,,,,,,,
S010200005600100,千歳高校,42.8276428596899,141.644509256996,Z003790,0,,,,,,,
S010200005600200,千歳高校,42.8267836091332,141.645134251683,Z003790,0,,,,,,,
S010200005700100,北栄緑地,42.8302987576397,141.643571682229,Z003800,0,,,,,,,
S010200005700200,北栄緑地,42.8301772445627,141.643571689583,Z003800,0,,,,,,,
S010200005800100,げんきっこセンター前,42.8291789602716,141.6392665893,Z003810,0,,,,,,,
S010200005800200,げんきっこセンター前,42.8292831223057,141.639509616262,Z003810,0,,,,,,,
S010200005900100,北斗１丁目,42.8271912715597,141.636766938852,Z003820,0,,,,,,,
S010200005900200,北斗１丁目,42.8270957913083,141.63659334944,Z003820,0,,,,,,,
S010200006000100,橋爪斎苑前,42.828388934052,141.633433838763,Z003830,0,,,,,,,
S010200006000200,橋爪斎苑前,42.828241381321,141.633399128654,Z003830,0,,,,,,,
S010200006100100,北斗３丁目,42.8294303813818,141.630586814671,Z003840,0,,,,,,,
S010200006100200,北斗３丁目,42.829274151422,141.630621543161,Z003840,0,,,,,,,
S010200006200100,北部隊前,42.8304110790034,141.627948108493,Z003850,0,,,,,,,
S010200006200200,北部隊前,42.8303242782591,141.627774518558,Z003850,0,,,,,,,
S010200006300100,北桜コミュニティセンター,42.83216418319,141.623191494332,Z003860,0,,,,,,,
S010200006300200,北桜コミュニティセンター,42.832077379033,141.622913747288,Z003860,0,,,,,,,
S010200006400100,自由ヶ丘３丁目,42.8337784141576,141.618400169577,Z003870,0,,,,,,,
S010200006400200,自由ヶ丘３丁目,42.8338825750486,141.618608477496,Z003870,0,,,,,,,
S010200006500100,桜木小学校前,42.8348979713546,141.615379545653,Z003880,0,,,,,,,
S010200006500200,桜木小学校前,42.8351062737929,141.615205937868,Z003880,0,,,,,,,
S010200006600100,桜木３丁目,42.835956789082,141.612879710967,Z003890,0,,,,,,,
S010200006600200,桜木３丁目,42.8358613099731,141.612740840599,Z003890,0,,,,,,,
S010200006700100,勇舞すこやか公園前,42.8370936939153,141.609511895663,Z003900,0,,,,,,,
S010200006700200,勇舞すこやか公園前,42.837223883081,141.609407730678,Z003900,0,,,,,,,
S010200006800100,桜木４丁目,42.8377793122592,141.607602307195,Z003910,0,,,,,,,
S010200006800200,桜木４丁目,42.837961578456,141.60749813906,Z003910,0,,,,,,,
S010200006900100,桜木５丁目,42.8417632654473,141.609442175065,Z003920,0,,,,,,,
S010200006900200,桜木５丁目,42.8415289188071,141.609442189246,Z003920,0,,,,,,,
S010200007000100,桜木３号公園,42.8414769521413,141.612809938891,Z003930,0,,,,,,,
S010200007000200,桜木３号公園,42.8416765773477,141.612705769702,Z003930,0,,,,,,,
S010200007100100,桜木１丁目,42.8406004131428,141.615587514835,Z003940,0,,,,,,,
S010200007100200,桜木１丁目,42.8403747539719,141.615830561744,Z003940,0,,,,,,,
S010200007200100,せせらぎ公園,42.8390816248955,141.619406700753,Z003950,0,,,,,,,
S010200007200200,せせらぎ公園,42.8391510643515,141.619510853661,Z003950,0,,,,,,,
S010200007300100,自由ヶ丘１丁目,42.837762467548,141.623295312691,Z003960,0,,,,,,,
S010200007300200,自由ヶ丘１丁目,42.8384828960784,141.624197964046,Z003960,0,,,,,,,
S010200007300300,自由ヶ丘１丁目,42.8376149170958,141.623330040657,Z003960,0,,,,,,,
S010200007300400,自由ヶ丘１丁目,42.8386130693106,141.623607732543,Z003960,0,,,,,,,
S010200007400100,開発局前（千歳）,42.8358531118075,141.627426993634,Z003970,0,,,,,,,
S010200007400200,開発局前（千歳）,42.8355059327315,141.627461733682,Z003970,0,,,,,,,
S010200007400300,開発局前（千歳）,42.8360874607282,141.627496417525,Z003970,0,,,,,,,
S010200007400400,開発局前（千歳）,42.8360440768591,141.627913048595,Z003970,0,,,,,,,
S010200007500100,信濃小学校前,42.8369381114371,141.629301755968,Z003980,0,,,,,,,
S010200007500200,信濃小学校前,42.8368513095544,141.629093446999,Z003980,0,,,,,,,
S010200007600100,富士３丁目,42.8392035146907,141.630898694546,Z003990,0,,,,,,,
S010200007600200,富士３丁目,42.8383789366417,141.630134925646,Z003990,0,,,,,,,
S010200007700100,ホーマック富士店前,42.8418855410298,141.632703922098,Z004000,0,,,,,,,
S010200007700200,ホーマック富士店前,42.8411737999646,141.632044303488,Z004000,0,,,,,,,
S010200007800100,北光３丁目,42.8445328721176,141.635203532456,Z004010,0,,,,,,,
S010200007800200,北光３丁目,42.8446283500915,141.635307683785,Z004010,0,,,,,,,
S010200007900100,市民病院,42.8434914692468,141.639404599,Z004020,0,,,,,,,
S010200008000100,富丘４丁目,42.840748745557,141.639404765088,Z004030,0,,,,,,,
S010200008000200,富丘４丁目,42.8406011973815,141.639508931134,Z004030,0,,,,,,,
S010200008100100,信濃３丁目,42.8370511942958,141.636905218268,Z004040,0,,,,,,,
S010200008100200,信濃３丁目,42.836938364141,141.63700938221,Z004040,0,,,,,,,
S010200008200100,新富２丁目,42.8343604884274,141.635099991196,Z004050,0,,,,,,,
S010200008200200,新富２丁目,42.834455970955,141.635343018678,Z004050,0,,,,,,,
S010200008300100,尾谷内科前,42.8325378617254,141.637217962796,Z004060,0,,,,,,,
S010200008300200,尾谷内科前,42.8325812672209,141.637460993433,Z004060,0,,,,,,,
S010200008400100,ほっとす前,42.8315224495172,141.639960828229,Z004070,0,,,,,,,
S010200008400200,ほっとす前,42.8316092457103,141.639995542013,Z004070,0,,,,,,,
S010200008500100,北栄団地前,42.8339788394994,141.642703483525,Z004080,0,,,,,,,
S010200008500200,北栄団地前,42.8338139186493,141.642391022169,Z004080,0,,,,,,,
S010200008600100,北栄２丁目,42.8328071779887,141.644890853833,Z004090,0,,,,,,,
S010200008600200,北栄２丁目,42.8324426615295,141.645585256658,Z004090,0,,,,,,,
S010200008700100,イオン千歳店前,42.8295438125761,141.648814302673,Z004100,0,,,,,,,
S010200008700200,イオン千歳店前,42.8293702372671,141.649265660677,Z004100,0,,,,,,,
S010200008800100,札幌駅北口,43.0696177964837,141.350736895318,Z003170,0,,,,,,,
S010200008800200,札幌駅北口,43.0697827070095,141.350736885285,Z003170,0,,,,,,,
S010200008800300,札幌駅北口,43.069947619806,141.35080631328,Z003170,0,,,,,,,
S010200008800400,札幌駅北口,43.0700170637643,141.351049342154,Z003170,0,,,,,,,
S010200008900100,北大正門前,43.0716920928561,141.347542619853,Z004110,0,,,,,,,
S010200008900200,北大正門前,43.071865688559,141.347716204361,Z004110,0,,,,,,,
S010200009000100,北大病院前,43.0762921899416,141.346361893512,Z004120,0,,,,,,,
S010200009000200,北大病院前,43.075936341743,141.346709105299,Z004120,0,,,,,,,
S010200009100100,北１８条西５丁目,43.0818209868118,141.344972796521,Z004130,0,,,,,,,
S010200009100200,北１８条西５丁目,43.0811700378465,141.345389464296,Z004130,0,,,,,,,
S010200009200100,北２１条西５丁目,43.0860825866892,141.343896247717,Z004140,0,,,,,,,
S010200009200200,北２１条西５丁目,43.0862561835252,141.344104551226,Z004140,0,,,,,,,
S010200009300100,北２４条西５丁目,43.0904743779205,141.342784971933,Z004150,0,,,,,,,
S010200009300200,北２４条西５丁目,43.0895109703313,141.34330581578,Z004150,0,,,,,,,
S010200009400100,北２７条西５丁目,43.0940763424767,141.341916777289,Z004160,0,,,,,,,
S010200009400200,北２７条西５丁目,43.0941110661589,141.342090370236,Z004160,0,,,,,,,
S010200009500100,北３０条西５丁目,43.0967322459458,141.341187516285,Z004170,0,,,,,,,
S010200009500200,北３０条西５丁目,43.0961420535037,141.341604180376,Z004170,0,,,,,,,
S010200009600100,北３２条西５丁目,43.0990322944062,141.340597152988,Z004180,0,,,,,,,
S010200009600200,北３２条西５丁目,43.0986070124855,141.341013807036,Z004180,0,,,,,,,
S010200009700100,北３５条西５丁目,43.1030074729145,141.339590059489,Z004190,0,,,,,,,
S010200009700200,北３５条西５丁目,43.1023999214767,141.340006724644,Z004190,0,,,,,,,
S010200009800100,北３８条西５丁目,43.1058803650063,141.338895504222,Z004200,0,,,,,,,
S010200009800200,北３８条西５丁目,43.105498477188,141.339207998595,Z004200,0,,,,,,,
S010200009900100,地下鉄麻生駅,43.1095430689489,141.337506520578,Z002270,0,,,,,,,
S010200009900200,地下鉄麻生駅,43.1097774018426,141.337089878162,Z002270,0,,,,,,,
S010200009900300,地下鉄麻生駅,43.1087098663964,141.338409265649,Z002270,0,,,,,,,
S010200009900400,地下鉄麻生駅,43.1090917769288,141.338791151501,Z002270,0,,,,,,,
S010200009900500,地下鉄麻生駅,43.1110359726278,141.338409123892,Z002270,0,,,,,,,
S010200009900600,地下鉄麻生駅,43.1106887925936,141.338409145051,Z002270,0,,,,,,,
S010200009900700,地下鉄麻生駅,43.1101940576373,141.338305018168,Z002270,0,,,,,,,
S010200009900800,地下鉄麻生駅,43.1098208356928,141.338200883878,Z002270,0,,,,,,,
S010200009900900,地下鉄麻生駅,43.1105325672574,141.338582749629,Z002270,0,,,,,,,
S010200009901000,地下鉄麻生駅,43.1067396719413,141.340006460234,Z002270,0,,,,,,,Ｔ１
S010200009901100,地下鉄麻生駅,43.1067309844897,141.339763427682,Z002270,0,,,,,,,Ｔ２
S010200009901200,地下鉄麻生駅,43.1067222970383,141.339520395131,Z002270,0,,,,,,,Ｔ３
S010200009901300,地下鉄麻生駅,43.1067396480895,141.339277360992,Z002270,0,,,,,,,Ｔ４
S010200009901400,地下鉄麻生駅,43.1082585357581,141.338513450185,Z002270,0,,,,,,,
S010200010000100,新琴似駅前,43.1126503291159,141.337471612198,Z004210,0,,,,,,,
S010200010000200,新琴似駅前,43.1120861785996,141.33799243175,Z004210,0,,,,,,,
S010200010100100,新琴似１２条１丁目,43.1165301523115,141.340110020543,Z004220,0,,,,,,,
S010200010100200,新琴似１２条１丁目,43.1159312803882,141.340526685186,Z004220,0,,,,,,,
S010200010100300,新琴似１２条１丁目,43.1167124490931,141.340943265696,Z004220,0,,,,,,,
S010200010200100,新琴似１２条３丁目,43.1183787780591,141.336811601798,Z004230,0,,,,,,,
S010200010200200,新琴似１２条３丁目,43.1183440691437,141.337089356001,Z004230,0,,,,,,,
S010200010300100,新琴似１２条４丁目,43.1197413778889,141.33431174995,Z004240,0,,,,,,,
S010200010300200,新琴似１２条４丁目,43.1195591276841,141.334901984242,Z004240,0,,,,,,,
S010200010400100,新琴似１２条６丁目,43.121008508889,141.331985498986,Z004250,0,,,,,,,
S010200010400200,新琴似１２条６丁目,43.1210605927085,141.332193809873,Z004250,0,,,,,,,
S010200010400300,新琴似１２条６丁目,43.1219632585101,141.332124316819,Z004250,0,,,,,,,
S010200010400400,新琴似１２条６丁目,43.1215119176582,141.331916030273,Z004250,0,,,,,,,
S010200010500100,新琴似１２条８丁目,43.122787702032,141.328791241554,Z004260,0,,,,,,,
S010200010500200,新琴似１２条８丁目,43.1227096035635,141.329312031471,Z004260,0,,,,,,,
S010200010600100,新琴似１２条１０丁目,43.1239680459732,141.326708028976,Z004270,0,,,,,,,
S010200010600200,新琴似１２条１０丁目,43.1242804977744,141.326395538835,Z004270,0,,,,,,,
S010200010600300,新琴似１２条１０丁目,43.1247925496955,141.325215061272,Z004270,0,,,,,,,
S010200010600400,新琴似１２条１０丁目,43.1248446312425,141.325353934137,Z004270,0,,,,,,,
S010200010700100,屯田４条７丁目,43.1291063784981,141.328790856257,Z004280,0,,,,,,,
S010200010700200,屯田４条７丁目,43.1292018609565,141.329033883504,Z004280,0,,,,,,,
S010200010800100,屯田５条７丁目,43.132317819845,141.32958919761,Z004290,0,,,,,,,
S010200010800200,屯田５条７丁目,43.1332899375419,141.330005766429,Z004290,0,,,,,,,
S010200010800300,屯田５条７丁目,43.1312241277959,141.327297809672,Z004290,0,,,,,,,
S010200010800400,屯田５条７丁目,43.1311634235472,141.328894887827,Z004290,0,,,,,,,
S010200010900100,屯田小学校,43.1358156847008,141.330387521449,Z004300,0,,,,,,,
S010200010900200,屯田小学校,43.1360847583068,141.33066525711,Z004300,0,,,,,,,
S010200010900300,屯田小学校,43.1361715908062,141.331810979133,Z004300,0,,,,,,,
S010200010900400,屯田小学校,43.1362411086193,141.334310743596,Z004300,0,,,,,,,
S010200011000100,北陵高校前,43.1366922245009,141.327644666211,Z004310,0,,,,,,,
S010200011000200,北陵高校前,43.1370567782919,141.328095991094,Z004310,0,,,,,,,
S010200011100100,屯田７条１０丁目,43.1373777244133,141.322124301894,Z004320,0,,,,,,,
S010200011100200,屯田７条１０丁目,43.1378290448068,141.321707646251,Z004320,0,,,,,,,
S010200011200100,屯田７条１２丁目,43.1381499989051,141.315978990166,Z004330,0,,,,,,,
S010200011200200,屯田７条１２丁目,43.1385666081114,141.315770650701,Z004330,0,,,,,,,
S010200011200300,屯田７条１２丁目,43.1378027518777,141.313930589817,Z004330,0,,,,,,,
S010200011200400,屯田７条１２丁目,43.1379676839651,141.314590240927,Z004330,0,,,,,,,
S010200011300100,安春川２番橋,43.1343396073481,141.313201701831,Z004340,0,,,,,,,
S010200011400100,屯田６条１２丁目,43.1359887521845,141.314416766578,Z004350,0,,,,,,,
S010200011400200,屯田６条１２丁目,43.1358412006767,141.314416775577,Z004350,0,,,,,,,
S010200011600100,稲穂十字街,43.1960058929242,140.999199302544,Z000240,0,,,,,,,
S010200011600200,稲穂十字街,43.1962142042644,140.99930344688,Z000240,0,,,,,,,
S010200011700100,産業会館前,43.1953288210004,140.997012047052,Z000250,0,,,,,,,
S010200011700200,産業会館前,43.1953809013734,140.997116200871,Z000250,0,,,,,,,
S010200011700300,産業会館前,43.1953288040804,140.996491262152,Z000250,0,,,,,,,
S010200011800100,小樽駅前通,43.1980801756643,140.995588401331,Z000270,0,,,,,,,
S010200011900100,中央通（小樽）,43.1994689258214,140.996525729848,Z000280,0,,,,,,,
S010200011900200,中央通（小樽）,43.1982190893719,140.996872995648,Z000280,0,,,,,,,
S010200011900300,中央通（小樽）,43.199156462761,140.996491029822,Z000280,0,,,,,,,
S010200011900400,中央通（小樽）,43.1981149421627,140.99708131593,Z000280,0,,,,,,,
S010200011900500,中央通（小樽）,43.1981670191515,140.997081312769,Z000280,0,,,,,,,
S010200012000100,稲穂４丁目,43.2020727357685,140.995310407018,Z000290,0,,,,,,,
S010200012000200,稲穂４丁目,43.2022897266049,140.995414550822,Z000290,0,,,,,,,
S010200012100100,色内川下,43.2037913463336,140.997462880237,Z000300,0,,,,,,,
S010200012100200,色内川下,43.2035049161279,140.99725458367,Z000300,0,,,,,,,
S010200012200100,錦町（小樽）,43.2069680471366,140.997601563304,Z000310,0,,,,,,,
S010200012200200,錦町（小樽）,43.2074280605327,140.997601535367,Z000310,0,,,,,,,
S010200012200300,錦町（小樽）,43.205752904999,140.997219728176,Z000310,0,,,,,,,
S010200012300100,手宮,43.2098409733956,140.997983297739,Z000320,0,,,,,,,
S010200012300200,手宮,43.2098583301349,140.997913858699,Z000320,0,,,,,,,
S010200012300300,手宮,43.2084435584177,140.997497316715,Z000320,0,,,,,,,
S010200012300400,手宮,43.2101447197196,140.996872271525,Z000320,0,,,,,,,
S010200012400100,総合博物館,43.2120110374781,141.003815956695,Z000330,0,,,,,,,
S010200012400200,総合博物館,43.2118808450077,141.003815964605,Z000330,0,,,,,,,
S010200012500100,手宮１丁目,43.2117421378164,141.008884945999,Z000340,0,,,,,,,
S010200012500200,手宮１丁目,43.2116206282298,141.00898911036,Z000340,0,,,,,,,
S010200012600100,日粉前,43.2138340311694,141.01301637905,Z000350,0,,,,,,,
S010200012600200,日粉前,43.2142593356045,141.013294105147,Z000350,0,,,,,,,
S010200012700100,高島２丁目,43.2179914904042,141.012391184484,Z000360,0,,,,,,,
S010200012700200,高島２丁目,43.2175054407737,141.012460652015,Z000360,0,,,,,,,
S010200012800100,高島３丁目,43.2195104251323,141.013085472005,Z000370,0,,,,,,,
